Date,target,predicted
2020-01-13,69.8,67.86355740338571
2020-01-14,69.2,68.93067622508313
2020-01-15,69.09,66.39591010563461
2020-01-16,68.82,65.67862073740496
2020-01-17,68.56,69.3898812440668
2020-01-18,68.56,67.60729933253737
2020-01-19,68.56,67.11901795650022
2020-01-20,68.56,66.4298505863008
2020-01-21,67.58,65.36576243077161
2020-01-22,67.19,66.11434851233534
2020-01-23,66.77,68.13102289341849
2020-01-24,66.32,68.10264829619996
2020-01-25,66.32,64.36167539889433
2020-01-26,66.32,64.76271388264715
2020-01-27,64.74,64.1152933922927
2020-01-28,64.65,60.52098901672299
2020-01-29,64.11,62.781380281342415
2020-01-30,64.79,64.31144615077815
2020-01-31,62.12,64.66312537347176
2020-02-01,62.12,64.3377167007351
2020-02-02,62.12,62.98437961930802
2020-02-03,60.73,61.01321186564448
2020-02-04,59.97,61.413226005923406
2020-02-05,62.73,60.005187131340925
2020-02-06,61.88,63.29708993833844
2020-02-07,61.47,62.31950543404503
2020-02-08,61.47,59.873668180689755
2020-02-09,61.47,61.05890156264033
2020-02-10,59.96,60.482945371659184
2020-02-11,60.53,58.95678047469272
2020-02-12,61.27,60.3128423835428
2020-02-13,60.93,61.4647201727822
2020-02-14,60.65,62.43220430645857
2020-02-15,60.65,61.75450106324788
2020-02-16,60.65,59.69832710907525
2020-02-17,60.65,58.45234316703798
2020-02-18,59.88,61.48638162275057
2020-02-19,60.34,58.62336914769818
2020-02-20,59.86,57.00783789391116
2020-02-21,59.13,58.047333381366144
2020-02-22,59.13,57.82902987936172
2020-02-23,59.13,56.73064166233165
2020-02-24,56.36,57.89891123015714
2020-02-25,54.2,57.15828010490246
2020-02-26,53.01,54.722692796152096
2020-02-27,49.82,55.84481523105585
2020-02-28,51.44,53.1392687050287
2020-02-29,51.44,51.01538228738601
2020-03-01,51.44,53.1072507481865
2020-03-02,51.44,49.34512596564359
2020-03-03,53.88,50.19397789819968
2020-03-04,51.3,52.02831692531569
2020-03-05,52.42,51.89215328515634
2020-03-06,50.11,49.9769943138715
2020-03-07,47.69,51.72458801215871
2020-03-08,47.69,47.76610018816696
2020-03-09,40.88,46.386683079765156
2020-03-10,40.88,45.49066113546643
2020-03-11,43.41,46.819586565112616
2020-03-12,43.41,43.67886255221461
2020-03-13,43.41,41.27746645721008
2020-03-14,43.41,40.830375623848404
2020-03-15,43.41,39.9210756101565
2020-03-16,38.12,36.81570417377027
2020-03-17,34.49,37.194989144639756
2020-03-18,34.49,33.47145081645221
2020-03-19,33.37,32.667877945741765
2020-03-20,32.83,32.02486427391565
2020-03-21,32.74,34.283284092882795
2020-03-22,32.74,32.059741030434026
2020-03-23,31.47,32.36423498517905
2020-03-24,31.47,32.047579191422095
2020-03-25,31.47,31.81656532955366
2020-03-26,31.47,33.3989363994049
2020-03-27,31.47,31.72713165605545
2020-03-28,31.47,33.66429628148576
2020-03-29,36.95,36.28136954538405
2020-03-30,36.95,36.22480816710491
2020-03-31,38.3,38.917308014785036
2020-04-01,36.49,37.3697330691851
2020-04-02,38.63,38.60178163866456
2020-04-03,42.07,39.659200711871925
2020-04-04,39.21,39.207352881213126
2020-04-05,39.21,39.986942086643275
2020-04-06,39.21,38.689714168979535
2020-04-07,39.21,40.302366475037324
2020-04-08,39.21,40.24137564901111
2020-04-09,39.21,40.391378929198495
2020-04-10,39.21,41.90812410232874
2020-04-11,39.21,41.634838087473504
2020-04-12,39.21,41.29762155460076
2020-04-13,39.21,40.61994920925781
2020-04-14,39.21,39.668095907049405
2020-04-15,39.21,38.8902702599715
2020-04-16,39.15,43.44708330098011
2020-04-17,43.22,43.21977950098051
2020-04-18,43.22,43.71255764008132
2020-04-19,43.22,41.244174417213735
2020-04-20,41.18,42.51334434215224
2020-04-21,40.96,42.16225343753716
2020-04-22,42.13,41.58510519451623
2020-04-23,43.45,42.710697572168264
2020-04-24,43.73,41.58708199882562
2020-04-25,43.73,41.689175634078644
2020-04-26,43.73,40.75346298333082
2020-04-27,43.94,41.66394151624766
2020-04-28,44.97,42.865485185554924
2020-04-29,47.46,44.158293200398305
2020-04-30,46.47,44.361578395558155
2020-05-01,43.14,41.88578560169839
2020-05-02,43.14,43.18517212200403
2020-05-03,43.14,40.84354208116285
2020-05-04,44.88,43.78204749240628
2020-05-05,44.83,43.79301141045875
2020-05-06,43.99,42.92925298457861
2020-05-07,44.24,44.02712029464069
2020-05-08,46.18,44.827157232720936
2020-05-09,46.18,43.43946008879574
2020-05-10,46.18,43.58206603416846
2020-05-11,45.74,43.887902210961975
2020-05-12,44.12,43.036770472525255
2020-05-13,41.93,43.99158157312212
2020-05-14,42.3,44.158003034340986
2020-05-15,42.0,44.218641834270485
2020-05-16,42.0,45.35347865479427
2020-05-17,42.0,47.02478933632528
2020-05-18,45.34,46.58017130149493
2020-05-19,43.94,45.745322013760365
2020-05-20,45.37,46.09748002550211
2020-05-21,44.56,44.033556480948945
2020-05-22,44.6,45.13906892676923
2020-05-23,44.6,48.34642940066062
2020-05-24,44.6,46.35724177714523
2020-05-25,44.6,43.112920392164334
2020-05-26,45.91,42.63792284361192
2020-05-27,46.24,46.101153080509015
2020-05-28,45.04,44.906018481234774
2020-05-29,45.47,45.50413957493967
2020-05-30,45.47,42.971204692740685
2020-05-31,45.47,43.76494741773382
2020-06-01,46.28,47.32522774235323
2020-06-02,47.31,47.92526305297378
2020-06-03,49.24,48.356985823866
2020-06-04,49.1,47.2271029798814
2020-06-05,53.08,51.725672212989636
2020-06-06,53.08,53.778689866948625
2020-06-07,53.08,46.05090061473409
2020-06-08,54.74,47.17897320729494
2020-06-09,53.52,46.09595120648176
2020-06-10,50.65,47.55680433180939
2020-06-11,46.18,47.083655819904955
2020-06-12,47.17,48.808724740463745
2020-06-13,47.17,47.90900010889513
2020-06-14,47.17,47.55235954281941
2020-06-15,47.14,45.58309444442347
2020-06-16,48.2,48.10393831542758
2020-06-17,46.63,47.190022651443726
2020-06-18,46.92,45.27782897486991
2020-06-19,45.98,47.67999411945001
2020-06-20,45.98,48.29800494301499
2020-06-21,45.98,45.344779752433716
2020-06-22,46.42,46.6567381652248
2020-06-23,46.7,44.432420557393186
2020-06-24,44.5,45.80878323765565
2020-06-25,45.17,46.03912734694607
2020-06-26,43.62,46.11156762692868
2020-06-27,43.62,44.38035397240689
2020-06-28,43.62,44.75950360159527
2020-06-29,44.32,44.123553224989735
2020-06-30,44.72,45.297141799322766
2020-07-01,43.71,41.4624344630644
2020-07-02,44.08,42.73126109938245
2020-07-03,44.08,45.795411086011676
2020-07-04,44.08,42.615740930071084
2020-07-05,44.08,45.163987208668274
2020-07-06,44.39,43.17174353386493
2020-07-07,43.24,45.43112061283068
2020-07-08,43.14,43.92274929275904
2020-07-09,41.36,42.94250373346462
2020-07-10,42.65,46.754314122945466
2020-07-11,42.65,45.38833987823587
2020-07-12,42.65,43.64932679293344
2020-07-13,42.66,44.228204865270065
2020-07-14,44.07,44.312263608220626
2020-07-15,44.63,43.04358073630968
2020-07-16,44.28,41.53434287109804
2020-07-17,43.52,42.825897794995576
2020-07-18,43.52,41.07371735170475
2020-07-19,43.52,46.963014840038475
2020-07-20,42.5,42.98585803001902
2020-07-21,44.65,44.892237763599134
2020-07-22,43.61,38.05178693698464
2020-07-23,43.7,42.54831076239449
2020-07-24,43.43,45.02104737194534
2020-07-25,43.43,44.25052463855583
2020-07-26,43.43,41.827905737935836
2020-07-27,44.07,42.36128192127706
2020-07-28,43.55,45.52495849761961
2020-07-29,44.03,45.18472053715941
2020-07-30,41.87,42.29136764234015
2020-07-31,42.08,40.37757483191372
2020-08-01,42.08,42.827844924995674
2020-08-02,42.08,45.15579133643104
2020-08-03,42.25,42.292416615089664
2020-08-04,43.47,43.915820241157306
2020-08-05,43.85,42.47217856972285
2020-08-06,43.64,44.02966666259637
2020-08-07,43.44,41.54889597554327
2020-08-08,43.44,41.64095519550878
2020-08-09,43.44,43.29822005614041
2020-08-10,44.51,42.95592613158898
2020-08-11,44.97,46.69481210063641
2020-08-12,44.09,42.97954215569729
2020-08-13,43.01,43.35673842990683
2020-08-14,43.2,42.171010562055876
2020-08-15,43.2,45.23004726634512
2020-08-16,43.2,44.507457037538465
2020-08-17,42.64,42.10832051801539
2020-08-18,42.43,42.903168701967445
2020-08-19,41.96,41.08149600822644
2020-08-20,41.32,40.19866524956588
2020-08-21,41.01,42.000212883804714
2020-08-22,41.01,39.79914960016863
2020-08-23,41.01,42.38584078006894
2020-08-24,42.22,38.31791954040811
2020-08-25,40.88,42.3746612813569
2020-08-26,40.01,43.26076107902546
2020-08-27,39.74,40.586935465081
2020-08-28,40.69,36.3989730967614
2020-08-29,40.69,40.73307663240173
2020-08-30,40.69,38.90959347552005
2020-08-31,39.94,39.84065482737009
2020-09-01,39.43,37.17637196163557
2020-09-02,39.19,37.640223505115884
2020-09-03,39.11,40.24395695842416
2020-09-04,39.08,37.11014053828323
2020-09-05,39.08,40.611298477985436
2020-09-06,39.08,38.47744892289494
2020-09-07,39.08,36.23568529932547
2020-09-08,38.18,38.02506941775721
2020-09-09,37.95,37.970763230911246
2020-09-10,37.0,38.02920025734217
2020-09-11,36.9,37.02077029068361
2020-09-12,36.9,37.76985075751354
2020-09-13,36.9,38.4623372141911
2020-09-14,36.66,37.834948657124045
2020-09-15,36.27,35.76174783714016
2020-09-16,37.81,38.63271539156753
2020-09-17,37.8,39.83323333613446
2020-09-18,37.19,35.28328495693149
2020-09-19,37.19,33.13001904303087
2020-09-20,37.19,34.77537069420055
2020-09-21,36.43,33.7622803429996
2020-09-22,35.53,37.70125216602031
2020-09-23,34.39,40.15074471848224
2020-09-24,34.32,35.2801024370962
2020-09-25,34.64,36.30499029684859
2020-09-26,34.64,37.34253665048432
2020-09-27,34.64,34.75224538594955
2020-09-28,35.31,33.24996985274933
2020-09-29,34.28,36.829374573101
2020-09-30,34.33,34.86795903486504
2020-10-01,33.13,35.28476396806917
2020-10-02,32.98,32.76863554125398
2020-10-03,32.98,34.892578209173294
2020-10-04,32.98,34.06094728996935
2020-10-05,33.74,33.821936174505474
2020-10-06,33.39,33.48561705325473
2020-10-07,33.5,33.19471813981561
2020-10-08,35.26,31.9188759721292
2020-10-09,34.74,36.621125415632555
2020-10-10,34.74,36.76547902601729
2020-10-11,34.74,35.30428193821164
2020-10-12,34.63,34.537281257524846
2020-10-13,34.22,33.43680091099909
2020-10-14,34.15,32.900095677291276
2020-10-15,34.45,30.121774807676335
2020-10-16,34.1,32.964155908888095
2020-10-17,34.1,30.63440295963175
2020-10-18,34.1,35.50387409954899
2020-10-19,33.42,33.67730403871149
2020-10-20,33.7,34.98908663300685
2020-10-21,33.16,34.10879488201442
2020-10-22,34.86,34.59624969984989
2020-10-23,34.16,33.22255780332889
2020-10-24,34.16,32.62591815436225
2020-10-25,34.16,37.20619200391755
2020-10-26,33.35,32.63354408284746
2020-10-27,32.82,34.83945571023712
2020-10-28,31.57,34.78445226073986
2020-10-29,32.97,36.32978995273848
2020-10-30,32.62,32.19733338683605
2020-10-31,32.62,30.244367925559704
2020-11-01,32.62,35.354383892218124
2020-11-02,33.99,36.16522699652668
2020-11-03,33.41,33.698413417966144
2020-11-04,33.23,34.5168999010555
2020-11-05,33.17,38.83339534772545
2020-11-06,32.78,35.673328516585
2020-11-07,32.78,32.72114447708493
2020-11-08,32.78,36.29005916169773
2020-11-09,36.93,38.18894333556143
2020-11-10,36.86,39.10966279301287
2020-11-11,36.48,34.733883829543615
2020-11-12,35.23,36.06398442077179
2020-11-13,36.08,36.08879523710792
2020-11-14,36.08,35.16080758328759
2020-11-15,36.08,35.04003921760321
2020-11-16,38.16,37.56999031081646
2020-11-17,38.67,39.8781311674884
2020-11-18,37.21,41.251483357766254
2020-11-19,37.4,38.67155211896166
2020-11-20,36.94,37.89688658146201
2020-11-21,36.94,33.727572140985316
2020-11-22,36.94,36.97223709785773
2020-11-23,39.36,38.22034264797274
2020-11-24,41.98,40.92972105413187
2020-11-25,40.81,40.970104938311565
2020-11-26,40.81,43.58913554455821
2020-11-27,40.19,40.24700117552581
2020-11-28,40.19,37.35392309256652
2020-11-29,40.19,40.34966892081671
2020-11-30,38.13,41.20471098464494
2020-12-01,38.5,42.40013535396251
2020-12-02,39.94,41.03460012463906
2020-12-03,40.21,41.16846040847089
2020-12-04,41.68,41.007526125918496
2020-12-05,41.68,40.715465320609034
2020-12-06,41.68,40.77236815673975
2020-12-07,40.9,39.5791560070603
2020-12-08,42.24,40.72511245600258
2020-12-09,42.8,42.490825819717514
2020-12-10,44.01,40.26563172785436
2020-12-11,43.8,41.67236929159009
